iter,opt,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
513,1.998569499733222e6,196.56339376349933,1.9983714917025454e6,394.5714244398987,1.240374828,195.6679872001987,1.9983355238201963e6,429.6439002259285,1.226562577,9.962823241949081e-7,1.9985694928405231e6,0.006893695157486945,1.200483348,196.63916670461185,1.9983730444965498e6,393.0944033768028,1.087815864,9.916257113218307e-7,1.9985694981806506e6,0.0015535629354417324,0.966129272
514,1.998569499733222e6,196.08909612358548,1.9983278932674592e6,437.6955618862412,1.24209268,195.26132539543323,1.9983420853705413e6,422.67568807606585,1.228378977,9.98144969344139e-7,1.9985694891559635e6,0.01057825650786981,1.202209434,196.29469033214264,1.9983873647511438e6,378.429672410246,1.089845785,9.916257113218307e-7,1.998569487879457e6,0.011854756623506546,0.968317669
515,1.998569499733222e6,195.7569521588739,1.9983596141082495e6,405.6425771312788,1.246435712,194.94349478953518,1.9983683584646357e6,396.0847633757221,1.232578793,9.986106306314468e-7,1.9985694776023212e6,0.022131899488158524,1.207505307,195.92689419095404,1.998366933570791e6,398.49305662186816,1.091776627,9.91160050034523e-7,1.99856949825763e6,0.001476583071053028,0.969721731
516,1.998569499733222e6,195.52656045625918,1.998428504206213e6,336.5220874651859,1.248192253,194.65356093435548,1.9983954604059185e6,368.6928882377106,1.234314134,9.972136467695236e-7,1.9985694909072665e6,0.00882695263135247,1.209676374,195.54487743671052,1.9983599639033969e6,405.0807072618045,1.093820787,9.916257113218307e-7,1.9985694984051306e6,0.0013290829956531525,0.972191158
517,1.998569499733222e6,195.28710511350073,1.9984364211518494e6,328.3656864859804,1.249920586,194.38692391267978,1.998404969229791e6,358.9174273435783,1.23597054,9.990762919187546e-7,1.998569493485733e6,0.006248488032724708,1.211551427,195.15741536975838,1.998386340731937e6,378.3164166547358,1.095864792,9.91160050034523e-7,1.9985694958567908e6,0.00387742230668664,0.972706516
518,1.998569499733222e6,194.97194563015364,1.9984252794635354e6,339.1922153167252,1.251865957,194.0330302088987,1.9983965031471266e6,367.0296163042367,1.23778864,9.967479854822159e-7,1.9985694863601942e6,0.01337402462377213,1.213309534,194.8392226200085,1.9983667608396262e6,397.5781162157655,1.097800356,9.902287274599075e-7,1.9985694979648343e6,0.00176937784999609,0.973137475
519,1.998569499733222e6,194.6252141946461,1.9983876450149731e6,376.47993244355894,1.25353774,193.5771830698941,1.9983559714359238e6,407.1054803681036,1.242033866,9.976793080568314e-7,1.9985694980893522e6,0.001644867385039106,1.215129232,194.41333224368282,1.9983649081603233e6,399.0049051423557,1.099764056,9.91160050034523e-7,1.9985694986162568e6,0.0011179563589394093,0.973813132
520,1.998569499733222e6,194.27443349803798,1.998344364829903e6,419.40933681689785,1.258209272,193.19973267638125,1.998344600188727e6,418.0992771713354,1.243871981,9.967479854822159e-7,1.9985694759666598e6,0.023767558828694746,1.219794343,194.07605765690096,1.9983914038212332e6,372.17196964565665,1.101738231,9.91160050034523e-7,1.9985694776221034e6,0.022112109698355198,0.975758604
521,1.998569499733222e6,193.95304297306575,1.9983883668825214e6,375.08589367350214,1.260016252,192.8213076980319,1.9983144848032212e6,447.8362376988516,1.245620782,9.976793080568314e-7,1.9985694982442576e6,0.0014899618981871754,1.221713527,193.76300706132315,1.9983843816951201e6,378.8810451631434,1.103655732,9.916257113218307e-7,1.9985694979366297e6,0.0017975838854908943,0.976538197
522,1.998569499733222e6,193.57620227779262,1.9983899352336638e6,373.14070183609147,1.261799713,192.54136824863963,1.998413577362273e6,348.4637391977594,1.247284608,9.98144969344139e-7,1.9985694941037206e6,0.005630499450489879,1.223582746,193.49958979268558,1.998383880052826e6,379.11927018873394,1.10563834,9.916257113218307e-7,1.9985694939554464e6,0.005778767168521881,0.97850666
523,1.998569499733222e6,193.14522894867696,1.998337888121834e6,424.75684033651487,1.263406123,192.19626881950535,1.9983641510089862e6,397.5449930552859,1.249049219,9.98144969344139e-7,1.9985694955866747e6,0.004147545521846041,1.225280768,193.130465202732,1.9983822106816447e6,380.419516779948,1.10760637,9.925570338964462e-7,1.9985694966914183e6,0.0030427961610257626,0.979250591
524,1.998569499733222e6,192.79642543778755,1.9983612135645852e6,401.0825940744544,1.267713753,191.8124536362011,1.9983649234828886e6,396.3887039695983,1.253417645,9.98144969344139e-7,1.998569494274645e6,0.005459574895212427,1.229559767,192.84619388799183,1.9983998017564844e6,362.54417062550783,1.109573596,9.91160050034523e-7,1.998569481078138e6,0.01865607500076294,0.981220157
525,1.998569499733222e6,192.33317232248373,1.998318272704436e6,443.56020110845566,1.269708533,191.42635674239136,1.9983341989731626e6,426.7271168018051,1.255094375,9.972136467695236e-7,1.9985694825864811e6,0.017147737933555618,1.231157294,192.52614942169748,1.9983884356773784e6,373.5902052652091,1.111849742,9.920913726091385e-7,1.998569495257148e6,0.004477065987884998,0.982097634
526,1.998569499733222e6,192.02664537145756,1.998378112575195e6,383.41380339837633,1.271330742,191.01226942962967,1.998381247190314e6,379.26481233749655,1.256709339,9.967479854822159e-7,1.9985694933288335e6,0.006405385123798624,1.232862623,192.2075370636303,1.9983656286988985e6,396.07857138710096,1.113836258,9.916257113218307e-7,1.9985694855350754e6,0.014199138153344393,0.986833299
527,1.998569499733222e6,191.71362295071594,1.9984157112822086e6,345.50207396413316,1.272967226,190.73084999271668,1.998399940544186e6,360.29003902873956,1.258460573,9.967479854822159e-7,1.9985694968420858e6,0.0028921327902935445,1.234856733,191.82092561456375,1.9983826161084431e6,378.7045503933914,1.115818248,9.91160050034523e-7,1.9985694985990822e6,0.0011351308785378933,0.988981466
528,1.998569499733222e6,191.379256705055,1.9983831483528637e6,377.7306370631559,1.274738278,190.34653764008544,1.9983797153308892e6,380.1309399729071,1.262758618,9.967479854822159e-7,1.9985694930047386e6,0.006729480082867667,1.236408798,191.4604255242739,1.9984072305675787e6,353.7295911675319,1.117753534,9.91160050034523e-7,1.99856949811432e6,0.0016198931261897087,0.989482544
529,1.998569499733222e6,191.06904527288862,1.9983920519970136e6,368.51678148124483,1.279144909,189.98078964301385,1.998348635831152e6,410.84469171296223,1.26448997,9.976793080568314e-7,1.9985694882267234e6,0.011507496295962483,1.24073469,191.19505298067816,1.998384973856926e6,375.7209292766638,1.119671818,9.91160050034523e-7,1.9985694986649733e6,0.0010692398063838482,0.989980003
530,1.998569499733222e6,190.68027115263976,1.9983521446384292e6,408.03536594533944,1.280826946,189.57558562071063,1.9983390058862024e6,420.06943264012807,1.266328508,9.972136467695236e-7,1.9985694935032986e6,0.006230920465895906,1.242423355,190.82312102871947,1.9983726535337232e6,387.66932052746415,1.121708637,9.91160050034523e-7,1.998569498736415e6,0.0009977980516850948,0.991958663
531,1.998569499733222e6,190.21991400583647,1.998335923973668e6,423.79567355985637,1.282583415,189.23637610697187,1.998402537958056e6,356.1981512728962,1.268035126,9.972136467695236e-7,1.9985694979111098e6,0.0018231093708891422,1.244135125,190.4372039118316,1.9983331648148317e6,426.7721223020926,1.123645521,9.91160050034523e-7,1.9985694965975033e6,0.003136709798127413,0.993731916
532,1.998569499733222e6,189.82850611093454,1.9983776639324327e6,381.66430690017296,1.284211912,188.97719289618544,1.9983978965246012e6,360.58040151701425,1.26976317,9.98144969344139e-7,1.9985694859355895e6,0.013798630621749908,1.245684923,189.99859953275882,1.998313783321456e6,445.71501129865646,1.125667566,9.91160050034523e-7,1.9985694952542516e6,0.004479961469769478,0.995815141
533,1.998569499733222e6,189.49569527967833,1.998362920181457e6,396.07524704470416,1.286143308,188.65101609867997,1.9983813875248316e6,376.76322448896826,1.274059648,9.972136467695236e-7,1.9985694961322588e6,0.003601960343075916,1.247493129,189.5789027258288,1.9983847102850387e6,374.36835090909153,1.127880418,9.916257113218307e-7,1.9985694980113949e6,0.0017228187061846256,0.997578836
534,1.998569499733222e6,189.17287645977922,1.998380981366263e6,377.6912434187252,1.290383133,188.23636899120174,1.9983482116393356e6,409.5244628774817,1.275962198,9.972136467695236e-7,1.9985694850388393e6,0.01469537997036241,1.251754608,189.26156807341613,1.9983830923045264e6,375.66899676900357,1.129866975,9.925570338964462e-7,1.998569497080477e6,0.0026537375524640083,0.999659978
535,1.998569499733222e6,188.93013765080832,1.9984285375000958e6,329.8923707770009,1.292199987,187.98606638400815,1.9984246852695243e6,332.80053008167306,1.277743134,9.976793080568314e-7,1.9985694947554283e6,0.004978791461326182,1.253701876,188.9540162992198,1.9983831979878116e6,375.2557617095299,1.13178562,9.916257113218307e-7,1.9985694936893857e6,0.006044827867299318,1.001368701
536,1.998569499733222e6,188.6765024496708,1.998404620480695e6,353.555754976609,1.29396502,187.61738567636348,1.9983577353825239e6,399.3817363745475,1.279460068,9.98144969344139e-7,1.998569481046992e6,0.018687228177441284,1.255412925,188.615152644692,1.9983857816731734e6,372.33321269322187,1.133799365,9.925570338964462e-7,1.9985694973265664e6,0.0024076481349766254,1.003154821
537,1.998569499733222e6,188.4280804975424,1.9984425144819757e6,315.413331743679,1.295616736,187.33163042669185,1.9984083155831136e6,348.5157805349445,1.281219185,9.972136467695236e-7,1.9985694950853363e6,0.004648882866604254,1.257182359,188.23758064280264,1.9983773007763657e6,380.4365374990739,1.135779499,9.91160050034523e-7,1.99856948471082e6,0.015023393090814352,1.005811674
538,1.998569499733222e6,188.15251474524848,1.9984119965495588e6,345.6556984083145,1.299870166,186.91799207800068,1.9983509664294943e6,405.45129580560024,1.285609368,9.967479854822159e-7,1.9985694738333859e6,0.02590083281393163,1.25882479,187.90446161082946,1.9984168296816717e6,340.57451316108927,1.1378543,9.93022695183754e-7,1.9985694988205438e6,0.0009136712178587914,1.008650686
539,1.998569499733222e6,187.81309431348927,1.9983852567825043e6,372.0560450312332,1.301568951,186.58486029342748,1.9983387619034245e6,417.32269009092124,1.287321056,9.976793080568314e-7,1.998569491760263e6,0.007973956555360928,1.263211417,187.61154171521775,1.998350768352008e6,406.3429229292087,1.139787132,9.906943887472153e-7,1.9985694925297303e6,0.007204482331871986,1.009379976
540,1.998569499733222e6,187.5253417196218,1.9983879242140418e6,369.10086089986726,1.303638986,186.29563337448053,1.998388668040634e6,367.12732596253045,1.289040382,9.976793080568314e-7,1.998569496581641e6,0.0031525785161647946,1.26506157,187.28222234197892,1.9983677622366743e6,389.0197188896127,1.141859056,9.916257113218307e-7,1.9985694958813721e6,0.003852841444313526,1.009938872
541,1.998569499733222e6,187.1590079020243,1.9983765345147657e6,380.1242263582826,1.305773838,186.03214546176605,1.9984024444363208e6,353.08744236282655,1.290773373,9.990762919187546e-7,1.9985694709103883e6,0.028823832661146298,1.267191649,186.91212439979427,1.998339663637089e6,416.7482205326669,1.143941714,9.920913726091385e-7,1.9985694978236752e6,0.0019105388782918453,1.010355635
542,1.998569499733222e6,186.76761997514404,1.9983511844140152e6,405.0829391820007,1.307741605,185.7264409714844,1.9983848773484984e6,370.34882569493493,1.295544381,9.972136467695236e-7,1.9985694923554012e6,0.007378818088909611,1.269078152,186.55653012380935,1.9984385592651218e6,317.4969982239418,1.145970645,9.91160050034523e-7,1.9985694990076162e6,0.0007265969179570675,1.010796347
543,1.998569499733222e6,186.40115295606665,1.998359770638802e6,396.13024737581145,1.31213791,185.4693735933397,1.9984019239193972e6,353.04518741802895,1.297194655,9.986106306314468e-7,1.9985694802428447e6,0.019491375947836787,1.270744627,186.30536046414636,1.9984434683732986e6,312.33672038745135,1.147982792,9.925570338964462e-7,1.9985694990381552e6,0.0006960593163967133,1.011659235
544,1.998569499733222e6,185.9963580921758,1.9983434696776767e6,412.02641363744624,1.31378672,185.16903398628347,1.9984083344158016e6,346.3343514066364,1.298976487,9.962823241949081e-7,1.998569494505359e6,0.005228859052294865,1.275853906,186.0824137881864,1.998429591032012e6,325.9911149982363,1.149905294,9.920913726091385e-7,1.998569489554726e6,0.010179487988352776,1.013730056
545,1.998569499733222e6,185.739748648135,1.998395682201154e6,359.5572807160497,1.315482279,184.77481463807635,1.9983446313457184e6,409.643202141684,1.300601954,9.972136467695236e-7,1.9985694981841387e6,0.001550080516608432,1.277510559,185.85729963402264,1.9983904067736496e6,364.9502592063509,1.154589491,9.91160050034523e-7,1.9985694956316706e6,0.004102542530745268,1.014758317
546,1.998569499733222e6,185.42105891252868,1.9983890674485085e6,365.8533436259313,1.31720381,184.3014915373642,1.9983237373188378e6,430.06390592159005,1.302418291,9.972136467695236e-7,1.9985694818492811e6,0.017884938075440004,1.279269563,185.51522747450508,1.9983643416544665e6,390.67330622999,1.156644456,9.93022695183754e-7,1.9985694981180485e6,0.0016161664389073849,1.015930165
547,1.998569499733222e6,185.1259737254586,1.9984130690532583e6,341.5566536890401,1.319060393,183.96550481929444,1.9983890371559565e6,364.428082084778,1.306809165,9.967479854822159e-7,1.9985694962117106e6,0.003522508020978421,1.280969863,185.1622040446382,1.9983828885552958e6,371.7733819708228,1.158643097,9.916257113218307e-7,1.9985694775036778e6,0.022230535745620728,1.018002409
548,1.998569499733222e6,184.84103886946104,1.998400082542905e6,354.25822918643826,1.323470972,183.66882230737247,1.998393176732082e6,359.991823447519,1.308556193,9.972136467695236e-7,1.99856948992865e6,0.009805569221498445,1.285479979,184.8161766983103,1.9983645342499712e6,389.78165994910523,1.16082504,9.906943887472153e-7,1.998569497383298e6,0.0023509147576987743,1.018896434
549,1.998569499733222e6,184.47845064359717,1.9983541138993131e6,399.8642845523136,1.325195059,183.3675020376686,1.9984052992928308e6,347.56794242881006,1.31021804,9.972136467695236e-7,1.998569492170438e6,0.0075637811969500035,1.287212198,184.47735907393508,1.9983208524585539e6,433.1246337420307,1.162787832,9.925570338964462e-7,1.9985694862783137e6,0.013455900829285383,1.02084005
550,1.998569499733222e6,184.07324049412273,1.9983478613162732e6,405.7116574428801,1.326907458,183.0948683063034,1.998389242558312e6,363.35204321626225,1.311917021,9.976793080568314e-7,1.9985694865866848e6,0.013147534744348377,1.288991124,184.05454685981385,1.9983603014383442e6,393.252841737587,1.164821672,9.916257113218307e-7,1.9985694953736868e6,0.00436052680015564,1.021755426
551,1.998569499733222e6,183.7045075793285,1.9983639611367327e6,389.243104068446,1.328606037,182.74559745262377,1.9983982420600876e6,354.00327058692346,1.313513001,9.972136467695236e-7,1.998569495546066e6,0.004188153252471238,1.290645623,183.76068407087587,1.9984667906039464e6,286.46981334639713,1.166897019,9.91160050034523e-7,1.998569495228156e6,0.0045060571283102036,1.023696743
552,1.998569499733222e6,183.29975278233178,1.9983511600517551e6,401.63943424922763,1.332874596,182.4208569403272,1.9983802610268258e6,371.659563336405,1.317851281,9.962823241949081e-7,1.998569497436881e6,0.0022973370796535164,1.29241212,183.57778278016485,1.9984470808008402e6,305.9967151619494,1.168901052,9.925570338964462e-7,1.9985694972838517e6,0.002450362779200077,1.024649668
553,1.998569499733222e6,182.95283635915257,1.9983740996612746e6,378.3529083064641,1.334645215,182.15574799687602,1.998393981154971e6,357.6743262477394,1.31949096,9.972136467695236e-7,1.9985694865921715e6,0.013142047682777047,1.296570144,183.34862000565045,1.998418168347024e6,334.6800062037073,1.170937809,9.916257113218307e-7,1.9985694928807104e6,0.0068535031750798225,1.026596676
554,1.998569499733222e6,182.71769740548916,1.998414631610292e6,337.58582033531275,1.33651664,181.93729033716954,1.9984327496857462e6,318.6873378128803,1.321176759,9.953510016202927e-7,1.9985694960131387e6,0.003721078537637368,1.298652847,183.10222421423532,1.998394789184006e6,357.8127734302543,1.172939244,9.91160050034523e-7,1.9985694978214763e6,0.0019127367995679379,1.02750665
555,1.998569499733222e6,182.41220697690733,1.9983921787984658e6,359.73314173318795,1.338319765,181.64382192888297,1.9984026160854958e6,348.5274696549168,1.322775285,9.972136467695236e-7,1.9985694983988642e6,0.00133535495842807,1.300321692,182.8060071358923,1.9983717033319427e6,380.60240841517225,1.174880499,9.91160050034523e-7,1.9985694953034478e6,0.00443076528608799,1.029582729
